date, pm25, pm10, o3, no2, so2, co
2019-11-13,76,19,20, ,4,4
2019-11-14,27,25,5,42,4,7
2019-11-15,55,36,6,40,4,9
2019-11-16,80,28,11,39,5,7
2019-11-17,62,61,25,18,3,5
2019-11-18,46,33,23,18,4,4
2019-11-19,37,24,16,37,5,6
2019-11-20,48,41,6,50,6,8
2019-11-21,75,50,7,52,6,10
2019-11-22,84,36,8,55,5,9
2019-11-23,77,32,15,40,5,9
2019-11-24,77,29,14,21,4,6
2019-11-25,62,27,4,36,5,7
2019-11-26,66,41,15,24,5,7
2019-11-27,85,41,11,32,6,7
2019-11-28,81,45,13,39,6,6
2019-11-29,91,47,5,55,6,9
2019-11-30,103,43,8,43,4,8
2019-12-01,109,25,22,19,6,5
2019-12-02,54,32,11,44,5,6
2019-12-03,64,33,18,33,6,6
2019-12-04,68,25,25,14,6,5
2019-12-05,46,34,17,24,5,5
2019-12-06,63,49,5,44,6,9
2019-12-07,100,56,14,34,5,9
2019-12-08,133,63,9,39,6,9
2019-12-09,148,84,15,60,6,13
2019-12-10,162,68,23,34,5,8
2019-12-11,139,20,16,25,4,5
2019-12-12,59,27,5,48,6,8
2019-12-13,70,41,16,30,5,7
2019-12-14,95,39,10,48,4,10
2019-12-15,95,43,4,56,6,11
2019-12-16,88,31,11,40,5,8
2019-12-17,78,42,14,30,5,7
2019-12-18,95,29,16,32,5,6
2019-12-19,68,32,17,31,6,6
2019-12-20,76,38,3,49,5,8
2019-12-21,89,60,11,46,5,9
2019-12-22,144,54,14,40,4,10
2019-12-23,134,67,8,49,5,12
2019-12-24,155,54,5,52,4,11
2019-12-25,129,50,16,39,5,8
2019-12-26,115,39,23,29,5,7
2019-12-27,89,48,6,52,5,9
2019-12-28,96,49,8,43,4,8
2019-12-29,98, , , , , 
2019-07-01,81,33,50,22,8,4
2019-07-02,75,38,37,25,5,5
2019-07-03,88,32,43,29,5,4
2019-07-04,73,31,95,31,5,6
2019-07-05,68,22,65,16,5,5
2019-07-06,67,15,43,6,4,3
2019-07-07,51,8,37,10,5,3
2019-07-08,32,8,38,10,4,3
2019-07-09,36,6,33,10,4,3
2019-07-10,31,7,19,13,5,3
2019-07-11,12,18,28,19,5,4
2019-07-12,38,37,43,20,6,5
2019-07-13,83,42,62,21,4,6
2019-07-14,116,35,30,25,4,6
2019-07-15,98,36,35,26,5,6
2019-07-16,91,65,51,28,5,5
2019-07-17,152,67,104,32,7,6
2019-07-18,156,37,33,23,5,5
2019-07-19,84,8,15,13,4,3
2019-07-20,20,17,24,11,4,2
2019-07-21,33,48,37,21,5,4
2019-07-22,92,27,22,22,7,3
2019-07-23,52,25,88,22,5,3
2019-07-24,57,27,85,28,3,6
2019-07-25,68,19,23,23,4,4
2019-07-26,51,20,38,20,4,5
