date, pm25, pm10, o3, no2, so2, co,country
2020/1/24, 92, 62, 39, 8, 9, ,dongying
2020/1/25, 129, 76, 35, 8, 5, ,dongying
2020/1/26, 163, 107, 38, 14, 14, ,dongying
2020/1/27, 200, 87, 28, 12, 7, ,dongying
2020/1/28, 179, 44, 33, 3, 4, ,dongying
2020/1/29, 108, 35, 34, 5, 3, ,dongying
2020/1/30, 82, 73, 48, 16, 16, ,dongying
2020/1/31, 154, 78, 37, 11, 6, ,dongying
2019/10/1, 121, 79, 82, 19, 6, ,dongying
2019/10/2, 143, 83, 129, 25, 10, ,dongying
2019/10/3, 152, 44, 35, 5, 1, ,dongying
2019/10/4, 61, 21, 36, 10, 2, ,dongying
2019/10/5, 35, 40, 37, 23, 5, ,dongying
2019/10/6, 75, 59, 44, 18, 4, ,dongying
2019/10/7, 122, 49, 34, 16, 3, ,dongying
2019/10/8, 73, 71, 94, 21, 10, ,dongying
2019/10/9, 117, 47, 36, 13, 4, ,dongying
2019/10/10, 109, 40, 43, 11, 2, ,dongying
2019/10/11, 68, 44, 40, 13, 2, ,dongying
2019/10/12, 57, 45, 39, 11, 2, ,dongying
2019/10/13, 58, 25, 32, 10, 3, ,dongying
2019/10/14, 43, 48, 35, 25, 9, ,dongying
2019/10/15, 77, 78, 29, 42, 14, ,dongying
2019/10/16, 137, 81, 42, 36, 11, ,dongying
2019/10/17, 150, 102, 74, 38, 12, ,dongying
2019/10/18, 169, 137, 94, 40, 10, ,dongying
2019/10/19, 195, 122, 74, 33, 9, ,dongying
2019/10/20, 186, 128, 57, 28, 8, ,dongying
2019/10/21, 167, 82, 60, 28, 4, ,dongying
2019/10/22, 134, 103, 61, 37, 10, ,dongying
2019/10/23, 171, 110, 68, 31, 10, ,dongying
2019/10/24, 166, 30, 27, 15, 7, ,dongying
2019/10/25, 46, 56, 33, 32, 8, ,dongying
2019/10/26, 89, 93, 41, 36, 15, ,dongying
2019/10/27, 153, 125, 31, 21, 6, ,dongying
2019/10/28, 121, 79, 32, 27, 9, ,dongying
2019/10/29, 102, 186, 53, 41, 16, ,dongying
2019/10/30, 167, 149, 47, 46, 20, ,dongying
2019/10/31, 169, 78, 32, 24, 4, ,dongying
2019/11/1, 105, 103, 37, 31, 11, ,dongying
2019/11/2, 156, 50, 35, 12, 3, ,dongying
2019/11/3, 78, 74, 31, 31, 10, ,dongying
2019/11/4, 114, 78, 35, 33, 9, ,dongying
2019/11/5, 124, 69, 45, 33, 9, ,dongying
2019/11/6, 120, 57, 33, 16, 3, ,dongying
2019/11/7, 66, 67, 36, 24, 9, ,dongying
2019/11/8, 114, 153, 66, 45, 12, ,dongying
2019/11/9, 212, 79, 34, 18, 4, ,dongying
2019/11/10, 124, 63, 31, 29, 12, ,dongying
2019/11/11, 108, 97, 45, 32, 15, ,dongying
2019/11/12, 142, 101, 31, 21, 10, ,dongying
2019/11/13, 116, 80, 29, 28, 12, ,dongying
2019/11/14, 96, 82, 26, 26, 5, ,dongying
2019/11/15, 127, 77, 37, 20, 4, ,dongying
2019/11/16, 129, 100, 28, 23, 4, ,dongying
2019/11/17, 160, 108, 26, 12, 6, ,dongying
2019/11/18, 84, 118, 25, 28, 20, ,dongying
2019/11/19, 143, 129, 21, 34, 24, ,dongying
2019/11/20, 163, 90, 28, 30, 11, ,dongying
2019/11/21, 127, 67, 36, 24, 8, ,dongying
2019/11/22, 123, 72, 16, 28, 9, ,dongying
2019/11/23, 136, 38, 27, 9, 5, ,dongying
2019/11/24, 65, 38, 26, 14, 10, ,dongying
2019/11/25, 58, 82, 22, 30, 13, ,dongying
2019/11/26, 144, 47, 30, 14, 5, ,dongying
2019/11/27, 64, 43, 28, 24, 7, ,dongying
2019/11/28, 73, 69, 27, 28, 5, ,dongying
2019/11/29, 129, 97, 17, 30, 12, ,dongying
2019/11/30, 172, 58, 29, 23, 16, ,dongying
2019/12/1, 107, 41, 27, 14, 9, ,dongying
2019/12/2, 73, 71, 22, 27, 14, ,dongying
2019/12/3, 132, 87, 21, 34, 35, ,dongying
2019/12/4, 145, 39, 29, 12, 3, ,dongying
2019/12/5, 73, 55, 30, 31, 10, ,dongying
2019/12/6, 109, 136, 11, 43, 15, ,dongying
2019/12/7, 204, 204, 24, 48, 10, ,dongying
2019/12/8, 287, 174, 11, 37, 8, ,dongying
2019/12/9, 268, 171, 12, 42, 9, ,dongying
2019/12/10, 273, 104, 25, 31, 14, ,dongying
2019/12/11, 150, 65, 23, 33, 17, ,dongying
2019/12/12, 114, 98, 19, 37, 19, ,dongying
2019/12/13, 162, 42, 27, 22, 6, ,dongying
2019/12/14, 63, 68, 12, 36, 18, ,dongying
2019/12/15, 140, 56, 14, 20, 4, ,dongying
