date, pm25, pm10, o3, no2, so2, co,country
2020/1/24, 167, 107, 44, 16, 29, ,zibo
2020/1/25, 181, 111, 31, 16, 27, ,zibo
2020/1/26, 181, 80, 33, 13, 15, ,zibo
2020/1/27, 163, 112, 42, 17, 27, ,zibo
2020/1/28, 230, 73, 34, 13, 12, ,zibo
2020/1/29, 169, 61, 34, 13, 16, ,zibo
2020/1/30, 130, 70, 51, 15, 17, ,zibo
2020/1/31, 165, 87, 39, 17, 15, ,zibo
2019/10/1, 112, 67, 100, 28, 8, ,zibo
2019/10/2, 132, 79, 109, 32, 11, ,zibo
2019/10/3, 136, 72, 64, 15, 5, ,zibo
2019/10/4, 125, 35, 38, 14, 5, ,zibo
2019/10/5, 57, 66, 32, 31, 10, ,zibo
2019/10/6, 128, 62, 41, 22, 6, ,zibo
2019/10/7, 157, 79, 40, 25, 10, ,zibo
2019/10/8, 129, 90, 66, 24, 11, ,zibo
2019/10/9, 165, 54, 28, 21, 3, ,zibo
2019/10/10, 138, 52, 34, 19, 5, ,zibo
2019/10/11, 112, 77, 43, 27, 9, ,zibo
2019/10/12, 114, 76, 57, 23, 8, ,zibo
2019/10/13, 115, 40, 32, 13, 5, ,zibo
2019/10/14, 57, 78, 33, 29, 12, ,zibo
2019/10/15, 129, 98, 24, 37, 15, ,zibo
2019/10/16, 160, 110, 34, 43, 18, ,zibo
2019/10/17, 177, 135, 56, 43, 17, ,zibo
2019/10/18, 200, 123, 77, 36, 13, ,zibo
2019/10/19, 196, 84, 96, 26, 11, ,zibo
2019/10/20, 159, 140, 56, 39, 13, ,zibo
2019/10/21, 207, 129, 86, 37, 12, ,zibo
2019/10/22, 176, 110, 72, 42, 18, ,zibo
2019/10/23, 184, 114, 80, 29, 12, ,zibo
2019/10/24, 197, 44, 26, 17, 9, ,zibo
2019/10/25, 64, 72, 34, 27, 14, ,zibo
2019/10/26, 112, 86, 47, 28, 16, ,zibo
2019/10/27, 156, 184, 39, 22, 12, ,zibo
2019/10/28, 153, 127, 40, 31, 16, ,zibo
2019/10/29, 149, 175, 61, 34, 18, ,zibo
2019/10/30, 168, 154, 63, 48, 24, ,zibo
2019/10/31, 188, 142, 41, 41, 14, ,zibo
2019/11/1, 190, 127, 70, 41, 17, ,zibo
2019/11/2, 175, 84, 31, 23, 10, ,zibo
2019/11/3, 137, 77, 31, 31, 13, ,zibo
2019/11/4, 132, 103, 51, 35, 16, ,zibo
2019/11/5, 172, 129, 55, 42, 15, ,zibo
2019/11/6, 197, 97, 27, 26, 11, ,zibo
2019/11/7, 130, 106, 40, 33, 10, ,zibo
2019/11/8, 166, 146, 66, 30, 16, ,zibo
2019/11/9, 206, 96, 41, 17, 6, ,zibo
2019/11/10, 113, 103, 31, 33, 15, ,zibo
