"","year","month","re_china_average","re_seoul_average"
"836","2016","12",115.444444444444,49
"837","2016","12",115.944444444444,40
"838","2016","12",127.111111111111,45
"841","2016","12",165.611111111111,80
"842","2016","12",99.4444444444444,27
"843","2016","12",141.5,51
"844","2016","12",154,60
"845","2016","12",74.5555555555556,37
"846","2016","12",88.4444444444444,36
"847","2016"," 2",117.111111111111,49
"848","2016"," 2",111.944444444444,51
"849","2016"," 2",127.333333333333,40
"850","2016"," 2",41.2222222222222,17
"851","2016"," 2",42.5,32
"852","2016"," 2",60.1666666666667,36
"853","2016"," 2",68.5,32
"854","2016"," 2",88.2777777777778,43
"855","2016"," 2",85.8888888888889,48
"856","2016"," 2",105.666666666667,79
"857","2016"," 2",67.2222222222222,51
"858","2016"," 2",136.833333333333,62
"859","2016"," 2",86.1666666666667,29
"860","2016"," 2",145.166666666667,46
"861","2016"," 2",120.222222222222,55
"862","2016"," 2",82.5,36
"863","2016"," 2",125.277777777778,51
"864","2016"," 2",130,52
"865","2016"," 2",148.444444444444,69
"866","2016"," 2",86.8333333333333,50
"867","2016"," 2",61.5555555555556,61
"868","2016"," 2",91.8333333333333,36
"869","2016"," 2",134.666666666667,61
"870","2016"," 2",104.055555555556,50
"871","2016"," 2",78.0555555555556,56
"872","2016"," 2",117.055555555556,51
"873","2016"," 2",174.277777777778,64
"874","2016"," 2",98.2777777777778,59
"875","2016"," 2",86.6666666666667,43
"876","2016"," 3",131.722222222222,42
"877","2016"," 3",106.5,39
"878","2016"," 3",117.5,51
"879","2016"," 3",110.277777777778,63
"880","2016"," 3",112.611111111111,66
"881","2016"," 3",112.722222222222,59
"882","2016"," 3",109.277777777778,66
"883","2016"," 3",112.611111111111,73
"884","2016"," 3",149.666666666667,67
"886","2016"," 3",107.166666666667,79
"887","2016"," 3",156.166666666667,57
"888","2016"," 3",110.555555555556,82
"889","2016"," 3",139.5,72
"890","2016"," 3",75.8888888888889,75
"891","2016"," 3",83.2222222222222,43
"892","2016"," 3",90.7777777777778,72
"893","2016"," 3",105.333333333333,69
"894","2016"," 3",100.944444444444,69
"895","2016"," 3",127.222222222222,67
"896","2016"," 3",105.166666666667,87
"897","2016"," 3",124.722222222222,85
"898","2016"," 3",138.166666666667,73
"899","2016"," 3",124.777777777778,55
"900","2016"," 3",101.055555555556,72
"903","2016"," 3",155.888888888889,98
"904","2016"," 3",79.8333333333333,68
"905","2016"," 3",59.2777777777778,49
"906","2016"," 3",79.2222222222222,38
"907","2016"," 4",173.944444444444,77
"908","2016"," 4",100.444444444444,52
"909","2016"," 4",104.722222222222,61
"910","2016"," 4",147.277777777778,63
"911","2016"," 4",144.555555555556,61
"912","2016"," 4",125.888888888889,59
"913","2016"," 4",78.8333333333333,60
"914","2016"," 4",81.1111111111111,42
"915","2016"," 4",76.5,66
"916","2016"," 4",82.2777777777778,50
"917","2016"," 4",99.1666666666667,66
"918","2016"," 4",68.7222222222222,56
"919","2016"," 4",149.333333333333,32
"923","2016"," 4",114.5,76
"924","2016"," 4",99.7777777777778,79
"925","2016"," 4",103.666666666667,58
"926","2016"," 4",104.111111111111,60
"927","2016"," 4",116.444444444444,67
"928","2016"," 4",103.166666666667,78
"929","2016"," 4",90.7222222222222,30
"930","2016"," 4",97.5555555555556,51
"931","2016"," 4",98.6111111111111,63
"932","2016"," 4",84.3333333333333,71
"933","2016"," 4",124.055555555556,48
"937","2016"," 5",105.166666666667,56
"938","2016"," 5",116.5,33
"939","2016"," 5",88.8333333333333,33
"940","2016"," 5",69.8333333333333,41
"941","2016"," 5",69.7222222222222,40
"942","2016"," 5",56.7777777777778,40
"943","2016"," 5",74.5555555555556,35
"944","2016"," 5",82.8333333333333,69
"945","2016"," 5",81.2222222222222,55
"946","2016"," 5",77.6111111111111,45
"947","2016"," 5",72.8333333333333,50
"948","2016"," 5",73.8888888888889,22
"949","2016"," 5",71.5,43
"950","2016"," 5",76.7777777777778,59
"951","2016"," 5",95.7777777777778,72
"952","2016"," 5",84.8888888888889,37
"953","2016"," 5",85.1111111111111,82
"954","2016"," 5",84.8333333333333,94
"955","2016"," 5",111.666666666667,84
"956","2016"," 5",74.1666666666667,78
"957","2016"," 5",82.1666666666667,80
"958","2016"," 5",103.611111111111,84
"959","2016"," 5",87.6111111111111,55
"960","2016"," 5",98.9444444444444,81
"961","2016"," 5",67.6666666666667,47
"962","2016"," 5",90.7777777777778,61
"965","2016"," 5",93.7777777777778,60
"966","2016"," 5",73.6666666666667,64
"967","2016"," 5",86.3888888888889,36
"968","2016"," 6",75.2777777777778,38
"969","2016"," 6",87.6111111111111,55
"970","2016"," 6",71.9444444444444,32
"971","2016"," 6",86.2222222222222,65
"972","2016"," 6",56,58
"973","2016"," 6",57.0555555555556,41
"974","2016"," 6",77.8888888888889,32
"975","2016"," 6",77.8333333333333,58
"976","2016"," 6",77.3333333333333,68
"977","2016"," 6",81.4444444444444,46
"978","2016"," 6",79.2777777777778,54
"979","2016"," 6",80.0555555555556,51
"980","2016"," 6",75.8333333333333,61
"981","2016"," 6",65.8333333333333,69
"982","2016"," 6",62.8333333333333,41
"983","2016"," 6",53.2222222222222,48
"984","2016"," 6",68.6111111111111,34
"985","2016"," 6",84.7777777777778,36
"986","2016"," 6",78.5555555555556,38
"987","2016"," 6",58.8333333333333,64
"988","2016"," 6",67.8333333333333,42
"989","2016"," 6",79.6666666666667,31
"990","2016"," 6",67.6111111111111,58
"991","2016"," 6",51.0555555555556,26
"992","2016"," 6",67.1111111111111,55
"993","2016"," 6",76.7222222222222,27
"994","2016"," 6",83.3888888888889,43
"995","2016"," 6",87.7777777777778,44
"996","2016"," 6",97.8888888888889,58
"997","2016"," 6",79.3888888888889,65
"998","2016"," 7",78.6111111111111,14
"999","2016"," 7",63.2777777777778,55
"1000","2016"," 7",64.5555555555556,41
"1001","2016"," 7",65.8888888888889,31
"1002","2016"," 7",69.9444444444444,31
"1003","2016"," 7",52.6111111111111,20
"1004","2016"," 7",67.4444444444444,11
"1005","2016"," 7",94.0555555555556,15
"1006","2016"," 7",104.5,30
"1007","2016"," 7",76.3333333333333,40
"1008","2016"," 7",47,40
"1009","2016"," 7",85.2222222222222,43
"1010","2016"," 7",53.7222222222222,35
"1011","2016"," 7",62.1111111111111,40
"1012","2016"," 7",66.9444444444444,48
"1013","2016"," 7",72.0555555555556,41
"1014","2016"," 7",69.2777777777778,49
"1015","2016"," 7",66.0555555555556,38
"1016","2016"," 7",75.7777777777778,38
"1017","2016"," 7",78.2222222222222,56
"1018","2016"," 7",84.0555555555556,47
"1019","2016"," 7",91.1666666666667,48
"1020","2016"," 7",76.9444444444444,28
"1021","2016"," 7",69.7222222222222,43
"1022","2016"," 7",61.8333333333333,35
"1023","2016"," 7",80.5,13
"1024","2016"," 7",85.8333333333333,18
"1025","2016"," 7",72.2222222222222,40
"1026","2016"," 7",59.0555555555556,60
"1027","2016"," 7",58.5555555555556,45
"1028","2016"," 7",72.4444444444444,39
"1029","2016"," 8",63.9444444444444,29
"1030","2016"," 8",62,37
"1031","2016"," 8",63.1666666666667,50
"1032","2016"," 8",71.5,39
"1033","2016"," 8",75.7777777777778,41
"1034","2016"," 8",67.7222222222222,44
"1035","2016"," 8",59.4444444444444,56
"1036","2016"," 8",77.1666666666667,50
"1037","2016"," 8",71.7222222222222,60
"1038","2016"," 8",65.8888888888889,68
"1039","2016"," 8",51.4444444444444,40
"1040","2016"," 8",64.8888888888889,31
"1041","2016"," 8",57.5555555555556,33
"1042","2016"," 8",69.7777777777778,35
"1043","2016"," 8",74.6666666666667,38
"1044","2016"," 8",80.3333333333333,43
"1045","2016"," 8",60.1111111111111,35
"1046","2016"," 8",44.9444444444444,16
"1047","2016"," 8",62.8333333333333,15
"1048","2016"," 8",69.6111111111111,13
"1049","2016"," 8",72.6666666666667,18
"1050","2016"," 8",73.6111111111111,36
"1051","2016"," 8",64.6666666666667,34
"1052","2016"," 8",83.7222222222222,21
"1053","2016"," 8",81.3888888888889,63
"1054","2016"," 8",62.5555555555556,43
"1055","2016"," 8",63.1111111111111,62
"1056","2016"," 8",52.7222222222222,41
"1057","2016"," 8",49.2777777777778,47
"1058","2016"," 8",60.3888888888889,33
"1059","2016"," 8",59.6666666666667,59
"1060","2016"," 9",80.6666666666667,42
"1061","2016"," 9",82.5,47
"1062","2016"," 9",73.8888888888889,34
"1063","2016"," 9",92,20
"1064","2016"," 9",98.1666666666667,37
"1065","2016"," 9",102.555555555556,47
"1066","2016"," 9",78.5555555555556,58
"1067","2016"," 9",79.5,35
"1068","2016"," 9",60.2777777777778,27
"1069","2016"," 9",53.8333333333333,15
"1070","2016"," 9",66.4444444444444,19
"1071","2016"," 9",93.3333333333333,26
"1072","2016"," 9",89,38
"1073","2016"," 9",92.4444444444444,45
"1074","2016"," 9",86.3888888888889,56
"1075","2016"," 9",92.1666666666667,66
"1076","2016"," 9",98.5555555555556,56
"1077","2016"," 9",74.8888888888889,51
"1078","2016"," 9",68.2222222222222,42
"1079","2016"," 9",49.4444444444444,39
"1080","2016"," 9",65.4444444444444,17
"1081","2016"," 9",99.5555555555556,34
"1082","2016"," 9",113.5,27
"1083","2016"," 9",88.8333333333333,53
"1084","2016"," 9",116.555555555556,35
"1085","2016"," 9",111.333333333333,63
"1086","2016"," 9",69.7777777777778,78
"1087","2016"," 9",84.7777777777778,57
"1088","2016"," 9",101.833333333333,50
"1089","2016"," 9",83.5555555555556,48
"1091","2017"," 1",127.222222222222,27
"1093","2017"," 1",136.611111111111,30
"1094","2017"," 1",79.7777777777778,49
"1095","2017"," 1",73.6666666666667,29
"1096","2017"," 1",104.888888888889,50
"1097","2017"," 1",136.555555555556,68
"1100","2017"," 1",62.4444444444444,61
"1102","2017"," 1",85.3888888888889,54
"1103","2017"," 1",73.4444444444444,73
"1104","2017"," 1",87.5,53
"1105","2017"," 1",108.5,40
"1106","2017"," 1",127.388888888889,53
"1107","2017"," 1",144.722222222222,65
"1108","2017"," 1",100.5,94
"1109","2017"," 1",103.611111111111,36
"1110","2017"," 1",81.7222222222222,31
"1111","2017"," 1",50.3333333333333,50
"1113","2017"," 1",64.3333333333333,31
"1114","2017"," 1",76.9444444444444,40
"1116","2017"," 1",149.222222222222,21
"1117","2017"," 1",113.5,57
"1118","2017"," 1",94.7777777777778,34
"1119","2017"," 1",119.055555555556,62
"1120","2017"," 1",122.222222222222,35
"1121","2017","10",52.2777777777778,20
"1122","2017","10",39.7777777777778,13
"1123","2017","10",54,24
"1124","2017","10",82.0555555555556,31
"1125","2017","10",101.055555555556,24
"1126","2017","10",86.6111111111111,24
"1127","2017","10",95.7777777777778,34
"1128","2017","10",85.8888888888889,43
"1129","2017","10",69.2777777777778,29
"1130","2017","10",93,19
"1131","2017","10",108.888888888889,36
"1132","2017","10",44.6666666666667,42
"1133","2017","10",109.833333333333,44
"1134","2017","10",86.3333333333333,28
"1135","2017","10",61.3333333333333,26
"1136","2017","10",70.3888888888889,37
"1137","2017","10",95.7777777777778,46
"1138","2017","10",102.666666666667,57
"1139","2017","10",122.333333333333,66
"1140","2017","10",129,53
"1141","2017","10",73,70
"1142","2017","10",77.6666666666667,41
"1143","2017","10",54.2777777777778,26
"1144","2017","10",92.1111111111111,38
"1145","2017","10",114.166666666667,46
"1146","2017","10",61.4444444444444,16
"1147","2017","10",65.5555555555556,13
"1148","2017","10",77,10
"1149","2017","10",80.0555555555556,20
"1150","2017","10",57.9444444444444,29
"1151","2017","10",29.1666666666667,33
"1152","2017","11",132.5,55
"1153","2017","11",62.5,69
"1154","2017","11",85.5555555555556,34
"1155","2017","11",102.111111111111,47
"1156","2017","11",74.5555555555556,52
"1157","2017","11",81.6666666666667,27
"1158","2017","11",87.6111111111111,26
"1159","2017","11",104,47
"1160","2017","11",49.0555555555556,43
"1161","2017","11",88.5,27
"1162","2017","11",101.222222222222,42
"1163","2017","11",78.6666666666667,45
"1164","2017","11",113.888888888889,56
"1165","2017","11",95.3888888888889,59
"1166","2017","11",76.9444444444444,22
"1167","2017","11",74.4444444444444,22
"1168","2017","11",119.333333333333,27
"1169","2017","11",104.888888888889,40
"1170","2017","11",85.8333333333333,51
"1171","2017","11",111.611111111111,72
"1172","2017","11",83.0555555555556,65
"1173","2017","11",75,26
"1174","2017","11",61.1666666666667,58
"1175","2017","11",99.5,26
"1176","2017","11",76.3888888888889,46
"1177","2017","11",86.3888888888889,39
"1178","2017","11",128.555555555556,49
"1179","2017","11",127.333333333333,67
"1180","2017","11",83.5,57
"1181","2017","11",87.7222222222222,53
"1182","2017","12",119.055555555556,45
"1183","2017","12",78.8333333333333,48
"1184","2017","12",57.2777777777778,39
"1185","2017","12",74.6111111111111,41
"1186","2017","12",86.8333333333333,58
"1187","2017","12",112.944444444444,77
"1188","2017","12",80.3333333333333,46
"1189","2017","12",78.2222222222222,43
"1190","2017","12",95.8888888888889,58
"1191","2017","12",80,50
"1192","2017","12",100.055555555556,45
"1193","2017","12",149.5,55
"1194","2017","12",99.2777777777778,54
"1195","2017","12",113.944444444444,61
"1196","2017","12",135.166666666667,96
"1197","2017","12",111.944444444444,68
"1198","2017","12",85.6666666666667,33
"1199","2017","12",104.222222222222,31
"1200","2017","12",104.055555555556,31
"1201","2017","12",117.611111111111,46
"1204","2017","12",67.8333333333333,46
"1205","2017","12",154.833333333333,62
"1206","2017","12",160.111111111111,52
"1207","2017","12",79.8333333333333,26
"1208","2017","12",120.833333333333,35
"1209","2017","12",114.777777777778,47
"1210","2017","12",73.0555555555556,36
"1211","2017","12",101.5,46
"1212","2017","12",100.777777777778,42
"1213","2017"," 2",91.9444444444444,35
"1214","2017"," 2",122.888888888889,33
"1215","2017"," 2",152.444444444444,34
"1216","2017"," 2",145.222222222222,48
"1217","2017"," 2",166.444444444444,58
"1218","2017"," 2",140.5,63
"1219","2017"," 2",147.166666666667,71
"1220","2017"," 2",65.9444444444444,49
"1221","2017"," 2",97,35
"1222","2017"," 2",132.277777777778,50
"1223","2017"," 2",100.555555555556,48
"1224","2017"," 2",112.888888888889,69
"1225","2017"," 2",61.7777777777778,49
"1226","2017"," 2",78.9444444444444,44
"1227","2017"," 2",85.1111111111111,40
"1228","2017"," 2",94.3333333333333,31
"1229","2017"," 2",112.888888888889,51
"1230","2017"," 2",90.8888888888889,51
"1231","2017"," 2",104,43
"1232","2017"," 2",110.277777777778,47
"1233","2017"," 2",118.444444444444,63
"1234","2017"," 2",121.222222222222,86
"1235","2017"," 2",141,67
"1236","2017"," 2",87.0555555555556,49
"1237","2017"," 2",66.1111111111111,45
"1238","2017"," 2",76.6111111111111,59
"1239","2017"," 2",70.9444444444444,55
"1240","2017"," 2",69.2777777777778,36
"1241","2017"," 3",79,37
"1242","2017"," 3",130.055555555556,61
"1243","2017"," 3",121.611111111111,84
"1244","2017"," 3",74.5555555555556,66
"1245","2017"," 3",86.8333333333333,56
"1246","2017"," 3",93.2777777777778,45
"1247","2017"," 3",89.4444444444444,65
"1248","2017"," 3",99.7777777777778,73
"1249","2017"," 3",108.944444444444,73
"1250","2017"," 3",110.222222222222,72
"1251","2017"," 3",94.1666666666667,86
"1252","2017"," 3",97.7222222222222,46
"1253","2017"," 3",85.6111111111111,89
"1254","2017"," 3",84.7777777777778,57
"1255","2017"," 3",79.3888888888889,71
"1256","2017"," 3",82.4444444444444,61
"1257","2017"," 3",78.8333333333333,68
"1258","2017"," 3",78.8333333333333,65
"1259","2017"," 3",79.3333333333333,72
"1260","2017"," 3",72.8333333333333,80
"1261","2017"," 3",83.7222222222222,61
"1262","2017"," 3",102.333333333333,67
"1263","2017"," 3",149.166666666667,58
"1264","2017"," 3",81.2777777777778,55
"1265","2017"," 3",95.7222222222222,23
"1266","2017"," 3",132.666666666667,68
"1267","2017"," 3",88.6111111111111,40
"1268","2017"," 3",64.1111111111111,37
"1269","2017"," 3",76.0555555555556,48
"1270","2017"," 3",91.6666666666667,53
"1271","2017"," 3",109,50
"1272","2017"," 4",104.888888888889,45
"1273","2017"," 4",84.1111111111111,54
"1274","2017"," 4",117.555555555556,67
"1275","2017"," 4",98.1111111111111,70
"1276","2017"," 4",80.7777777777778,61
"1277","2017"," 4",108.666666666667,69
"1278","2017"," 4",116,64
"1279","2017"," 4",115.833333333333,52
"1280","2017"," 4",111.5,42
"1281","2017"," 4",96.6666666666667,76
"1282","2017"," 4",78.2777777777778,82
"1283","2017"," 4",111.944444444444,75
"1284","2017"," 4",84.6111111111111,67
"1285","2017"," 4",92.0555555555556,65
"1286","2017"," 4",85.2777777777778,56
"1287","2017"," 4",94.2777777777778,46
"1288","2017"," 4",97.2222222222222,61
"1289","2017"," 4",75.1111111111111,51
"1290","2017"," 4",79.1666666666667,48
"1291","2017"," 4",87.5555555555556,66
"1292","2017"," 4",107.555555555556,64
"1293","2017"," 4",124.388888888889,84
"1294","2017"," 4",94.0555555555556,73
"1295","2017"," 4",128.888888888889,84
"1296","2017"," 4",73.3888888888889,57
"1297","2017"," 4",100,25
"1298","2017"," 4",121.166666666667,44
"1299","2017"," 4",125,64
"1300","2017"," 4",72.7222222222222,44
"1301","2017"," 4",78.7222222222222,29
"1302","2017"," 5",104.722222222222,92
"1303","2017"," 5",124.833333333333,68
"1305","2017"," 5",131.222222222222,56
"1306","2017"," 5",101.277777777778,62
"1307","2017"," 5",101,49
"1308","2017"," 5",82.0555555555556,40
"1309","2017"," 5",95.9444444444444,41
"1310","2017"," 5",89.3888888888889,50
"1311","2017"," 5",93.5,53
"1312","2017"," 5",86.5,42
"1313","2017"," 5",71.0555555555556,70
"1314","2017"," 5",85.2777777777778,32
"1315","2017"," 5",96.7777777777778,47
"1316","2017"," 5",51.2777777777778,39
"1317","2017"," 5",70.5555555555556,30
"1318","2017"," 5",93.9444444444444,42
"1319","2017"," 5",79.6111111111111,26
"1320","2017"," 5",91.5,37
"1321","2017"," 5",95.2777777777778,45
"1322","2017"," 5",93.4444444444444,68
"1323","2017"," 5",111.888888888889,55
"1325","2017"," 5",92.4444444444444,41
"1326","2017"," 5",112.388888888889,40
"1332","2017"," 5",94.1666666666667,45
"1333","2017"," 6",100.833333333333,32
"1334","2017"," 6",82.9444444444444,31
"1335","2017"," 6",80.4444444444444,34
"1336","2017"," 6",78.2777777777778,41
"1337","2017"," 6",89.9444444444444,50
"1338","2017"," 6",111.222222222222,57
"1339","2017"," 6",107.277777777778,70
"1340","2017"," 6",95.2222222222222,56
"1341","2017"," 6",79.0555555555556,47
"1342","2017"," 6",70.1111111111111,58
"1343","2017"," 6",77.3888888888889,56
"1344","2017"," 6",68.6111111111111,32
"1345","2017"," 6",78,63
"1346","2017"," 6",72.5555555555556,45
"1347","2017"," 6",64.0555555555556,53
"1348","2017"," 6",53.9444444444444,47
"1349","2017"," 6",57.9444444444444,39
"1350","2017"," 6",74.9444444444444,30
"1351","2017"," 6",80.7777777777778,33
"1352","2017"," 6",94.2777777777778,53
"1353","2017"," 6",87.1666666666667,52
"1354","2017"," 6",87.2777777777778,60
"1355","2017"," 6",72.0555555555556,31
"1356","2017"," 6",75.8333333333333,50
"1357","2017"," 6",79.7222222222222,27
"1358","2017"," 6",55.9444444444444,26
"1359","2017"," 6",81.8888888888889,16
"1360","2017"," 6",114.833333333333,48
"1361","2017"," 6",90.4444444444444,61
"1362","2017"," 6",118.944444444444,51
"1363","2017"," 7",67.1666666666667,30
"1364","2017"," 7",74.0555555555556,26
"1365","2017"," 7",57.5555555555556,18
"1366","2017"," 7",75.1666666666667,30
"1367","2017"," 7",85.3888888888889,39
"1368","2017"," 7",81.6666666666667,27
"1369","2017"," 7",50,32
"1370","2017"," 7",84.1111111111111,45
"1371","2017"," 7",75,56
"1372","2017"," 7",51.9444444444444,26
"1373","2017"," 7",62.4444444444444,34
"1374","2017"," 7",60,31
"1375","2017"," 7",65.4444444444444,31
"1376","2017"," 8",50.6111111111111,41
"1377","2017"," 8",79.7777777777778,10
"1378","2017"," 8",54.7222222222222,41
"1379","2017"," 8",61.2777777777778,26
"1380","2017"," 8",42.8333333333333,31
"1381","2017"," 8",48.8888888888889,19
"1382","2017"," 8",40.4444444444444,18
"1383","2017"," 8",52.1666666666667,18
"1384","2017"," 8",81.1666666666667,43
"1385","2017"," 8",74.5,36
"1386","2017"," 8",68.5555555555556,47
"1387","2017"," 8",69.2777777777778,39
"1388","2017"," 8",74.2222222222222,10
"1389","2017"," 9",106.777777777778,75
"1390","2017"," 9",77.9444444444444,67
"1391","2017"," 9",63.6666666666667,52
"1392","2017"," 9",58.1111111111111,52
"1393","2017"," 9",51.8333333333333,48
"1394","2017"," 9",64.0555555555556,26
"1395","2017"," 9",84.0555555555556,25
"1396","2017"," 9",76.7222222222222,40
"1397","2017"," 9",42.4444444444444,40
"1398","2018"," 1",134.055555555556,42
"1399","2018"," 1",39.4444444444444,37
"1400","2018"," 1",58.6666666666667,26
"1401","2018"," 1",74.3888888888889,51
"1402","2018"," 1",79.9444444444444,66
"1403","2018"," 1",109.555555555556,67
"1404","2018"," 1",126.777777777778,93
"1405","2018"," 1",142.111111111111,95
"1406","2018"," 1",151.666666666667,80
"1407","2018"," 1",153.555555555556,63
"1408","2018"," 1",156.777777777778,88
"1409","2018"," 1",60.3333333333333,40
"1410","2018"," 1",146.444444444444,62
"1411","2018"," 1",70.0555555555556,52
"1412","2018"," 1",43.2777777777778,28
"1413","2018"," 1",47.3333333333333,33
"1414","2018"," 1",43.8333333333333,27
"1415","2018"," 1",46.0555555555556,36
"1416","2018"," 1",68.7777777777778,49
"1417","2018"," 1",77.9444444444444,36
"1418","2018"," 1",100.777777777778,52
"1419","2018"," 1",94.2222222222222,47
"1420","2018"," 1",56.4444444444444,49
"1421","2018"," 1",101.111111111111,46
"1422","2018"," 1",100.277777777778,45
"1423","2018"," 1",76.5555555555556,62
"1424","2018"," 1",74.7222222222222,51
"1425","2018"," 1",70.7222222222222,58
"1426","2018"," 1",80.0555555555556,59
"1427","2018"," 1",58.5555555555556,45
"1428","2018"," 1",47.7222222222222,34
"1429","2018","10",76.2777777777778,28
"1430","2018","10",80.3888888888889,19
"1431","2018","10",89.6666666666667,26
"1432","2018","10",90.0555555555556,35
"1433","2018","10",88.0555555555556,40
"1434","2018","10",90.2222222222222,61
"1435","2018","10",110.333333333333,53
"1436","2018","10",67.2777777777778,40
"1437","2018","10",68.8888888888889,16
"1438","2018","10",69.4444444444444,20
"1439","2018","10",86.3888888888889,43
"1440","2018","10",87.8333333333333,29
"1441","2018","10",82.3888888888889,41
"1442","2018","10",86.3888888888889,53
"1443","2018","10",94.5555555555556,52
"1444","2018","10",105.222222222222,48
"1445","2018","10",119.722222222222,43
"1446","2018","10",92.8888888888889,40
"1447","2018","10",80,30
"1448","2018","10",81.1666666666667,15
"1449","2018","10",62.2222222222222,18
"1450","2018","10",70.8888888888889,23
"1451","2018","10",93.7222222222222,23
"1452","2018","10",76.1111111111111,23
"1453","2018","10",95.1111111111111,38
"1454","2018","10",88.2222222222222,11
"1455","2018","10",94.8888888888889,7
"1456","2018","10",81.1666666666667,29
"1457","2018","10",97.5,24
"1458","2018","10",70.3333333333333,29
"1459","2018","10",58.2777777777778,22
"1460","2018","11",107.277777777778,48
"1461","2018","11",77.7222222222222,66
"1462","2018","11",103.111111111111,33
"1463","2018","11",114.777777777778,45
"1464","2018","11",117.166666666667,38
"1465","2018","11",99.1111111111111,54
"1466","2018","11",56.7222222222222,60
"1467","2018","11",70.5,36
"1468","2018","11",102.666666666667,41
"1469","2018","11",105.388888888889,60
"1470","2018","11",105.555555555556,50
"1471","2018","11",95.1111111111111,59
"1472","2018","11",88.9444444444444,38
"1473","2018","11",91.9444444444444,24
"1474","2018","11",98.7777777777778,24
"1475","2018","11",129,24
"1476","2018","11",144.444444444444,47
"1477","2018","11",126.777777777778,62
"1481","2018","11",164.388888888889,60
"1482","2018","11",82.8333333333333,48
"1484","2018","11",57.1111111111111,63
"1485","2018","11",44.2777777777778,88
"1486","2018","11",56.4444444444444,64
"1487","2018","11",57.7222222222222,9
"1488","2018","11",83.5,40
"1489","2018","11",88.8888888888889,71
"1490","2018","12",114.555555555556,54
"1491","2018","12",88.4444444444444,44
"1492","2018","12",102.222222222222,48
"1493","2018","12",108.388888888889,42
"1494","2018","12",92.2777777777778,35
"1495","2018","12",93.6666666666667,58
"1496","2018","12",130,56
"1497","2018","12",149.722222222222,67
"1498","2018","12",142.777777777778,52
"1500","2018","12",131.611111111111,62
"1501","2018","12",144.944444444444,47
"1502","2018","12",143,72
"1503","2018","12",141.055555555556,78
"1504","2018","12",94.2777777777778,54
"1505","2018","12",96.3888888888889,25
"1506","2018","12",115.444444444444,39
"1507","2018","12",66.6111111111111,52
"1508","2018","12",55.7777777777778,30
"1509","2018","12",56.5,40
"1510","2018","12",68,43
"1511","2018","12",69.9444444444444,36
"1512","2018","12",101.333333333333,37
"1513","2018","12",69.9444444444444,36
"1514","2018","12",101.333333333333,40
"1515","2018","12",81.6666666666667,32
"1516","2018","12",76.1111111111111,41
"1517","2018","12",45.6666666666667,26
"1518","2018","12",61.3333333333333,26
"1519","2018","12",75.5555555555556,24
"1520","2018","12",105.111111111111,36
"1521","2018"," 2",81.6111111111111,58
"1522","2018"," 2",106.166666666667,56
"1523","2018"," 2",83.0555555555556,55
"1524","2018"," 2",101.222222222222,57
"1525","2018"," 2",95.8888888888889,68
"1526","2018"," 2",66.7777777777778,44
"1527","2018"," 2",106.166666666667,51
"1528","2018"," 2",94.4444444444444,54
"1529","2018"," 2",62.5,42
"1530","2018"," 2",79.7222222222222,63
"1531","2018"," 2",90.7222222222222,65
"1532","2018"," 2",61.0555555555556,40
"1533","2018"," 2",86.0555555555556,43
"1534","2018"," 2",96.8888888888889,50
"1535","2018"," 2",90.8333333333333,81
"1536","2018"," 2",79.7222222222222,74
"1537","2018"," 2",75.7222222222222,52
"1538","2018"," 2",101.944444444444,64
"1539","2018"," 2",119.722222222222,86
"1540","2018"," 2",104.555555555556,62
"1541","2018"," 2",74.8333333333333,45
"1542","2018"," 2",75.8888888888889,36
"1543","2018"," 2",72.3888888888889,29
"1544","2018"," 2",62.0555555555556,35
"1545","2018"," 2",84.2222222222222,44
"1546","2018"," 2",82.2222222222222,56
"1547","2018"," 2",119,68
"1548","2018"," 2",87.6666666666667,71
"1549","2018"," 3",77,70
"1550","2018"," 3",134,58
"1551","2018"," 3",103.722222222222,84
"1552","2018"," 3",89.0555555555556,63
"1553","2018"," 3",92.7777777777778,28
"1554","2018"," 3",100.166666666667,22
"1555","2018"," 3",49.6111111111111,15
"1556","2018"," 3",70.7777777777778,35
"1557","2018"," 3",64.0555555555556,63
"1558","2018"," 3",77.2222222222222,33
"1559","2018"," 3",55.5555555555556,21
"1560","2018"," 3",81.5555555555556,62
"1561","2018"," 3",65.6111111111111,15
"1562","2018"," 3",96.9444444444444,46
"1563","2018"," 3",120.333333333333,68
"1564","2018"," 3",99.1666666666667,97
"1566","2018"," 3",106.5,96
"1567","2018"," 3",102.166666666667,86
"1568","2018"," 3",135.444444444444,61
"1569","2018"," 3",115.388888888889,65
"1570","2018"," 3",85.2777777777778,68
"1571","2018"," 3",66.2777777777778,32
"1572","2018"," 3",91.9444444444444,63
"1573","2018"," 3",115.888888888889,74
"1574","2018"," 3",56.0555555555556,9
"1575","2018"," 3",68.2222222222222,33
"1576","2018"," 3",68.7222222222222,33
"1577","2018"," 3",66.6111111111111,32
"1578","2018"," 3",77.7222222222222,52
"1579","2018"," 3",110.055555555556,51
"1580","2018"," 4",124.166666666667,72
"1581","2018"," 4",117.277777777778,65
"1582","2018"," 4",91.1666666666667,52
"1583","2018"," 4",59.8888888888889,39
"1584","2018"," 4",74.8333333333333,23
"1585","2018"," 4",89.5,69
"1586","2018"," 4",113.444444444444,44
"1587","2018"," 4",123.888888888889,63
