date, pm25, pm10, o3, no2, so2, co,country
2018/3/22, 172, 137, 75, 30, 16, ,weifang
2018/3/23, 187, 115, 73, 28, 13, ,weifang
2018/3/24, 172, 100, 100, 18, 12, ,weifang
2018/3/25, 157, 119, 110, 23, 16, ,weifang
2018/3/26, 170, 108, 84, 17, 14, ,weifang
2018/3/27, 156, 107, 70, 20, 12, ,weifang
2018/3/28, 158, 119, 40, 22, 10, ,weifang
2018/3/29, 149, 102, 56, 23, 9, ,weifang
2018/3/30, 126, 93, 62, 19, 9, ,weifang
2018/3/31, 112, 123, 89, 21, 12, ,weifang
2017/10/1, 61, 51, 38, 11, 5, 5,weifang
2017/10/2, 63, 48, 28, 16, 5, 5,weifang
2017/10/3, 52, 81, 46, 25, 16, 11,weifang
2017/10/4, 143, 83, 45, 23, 8, 10,weifang
2017/10/5, 140, 55, 39, 16, 5, 6,weifang
2017/10/6, 92, 68, 36, 19, 6, 7,weifang
2017/10/7, 122, 60, 26, 19, 6, 9,weifang
2017/10/8, 128, 81, 31, 19, 6, 10,weifang
2017/10/9, 149, 31, 28, 7, 5, 5,weifang
2017/10/10, 55, 41, 36, 12, 7, 8,weifang
2017/10/11, 79, 75, 32, 24, 10, 9,weifang
2017/10/12, 118, 99, 57, 29, 10, 10,weifang
2017/10/13, 157, 139, 58, 41, 11, 14,weifang
2017/10/14, 186, 105, 45, 29, 7, 9,weifang
2017/10/15, 143, 118, 45, 31, 9, 11,weifang
2017/10/16, 176, 113, 37, 25, 8, 8,weifang
2017/10/17, 126, 125, 52, 32, 11, 8,weifang
2017/10/18, 142, 145, 65, 37, 15, 18,weifang
2017/10/19, 203, 168, 90, 44, 15, 16,weifang
2017/10/20, 212, 165, 87, 39, 14, 17,weifang
2017/10/21, 229, 68, 41, 17, 6, 6,weifang
2017/10/22, 97, 63, 45, 19, 10, 9,weifang
2017/10/23, 84, 100, 48, 36, 14, 12,weifang
2017/10/24, 145, 114, 44, 40, 14, 11,weifang
2017/10/25, 158, 109, 48, 34, 12, 9,weifang
2017/10/26, 158, 161, 68, 38, 15, 12,weifang
2017/10/27, 184, 174, 93, 32, 17, 15,weifang
2017/10/28, 224, 117, 31, 11, 8, 6,weifang
2017/10/29, 71, 100, 33, 32, 19, 15,weifang
2017/10/30, 138, 120, 39, 34, 16, 12,weifang
2017/10/31, 163, 134, 38, 35, 14, 11,weifang
2017/11/1, 172, 138, 76, 29, 16, 13,weifang
2017/11/2, 189, 66, 33, 9, 5, 5,weifang
2017/11/3, 76, 88, 34, 24, 11, 11,weifang
2017/11/4, 130, 95, 39, 24, 13, 7,weifang
2017/11/5, 147, 92, 40, 23, 12, 8,weifang
2017/11/6, 144, 163, 52, 37, 16, 13,weifang
2017/11/7, 196, 171, 42, 35, 24, 14,weifang
2017/11/8, 182, 100, 41, 20, 8, 8,weifang
2017/11/9, 112, 86, 29, 19, 9, 8,weifang
2017/11/10, 102, 95, 31, 27, 19, 11,weifang
2017/11/11, 132, 97, 37, 25, 13, 9,weifang
2017/11/12, 147, 119, 31, 31, 16, 11,weifang
2017/11/13, 165, 85, 30, 22, 17, 8,weifang
2017/11/14, 113, 125, 28, 25, 14, 11,weifang
2017/11/15, 140, 104, 18, 33, 13, 13,weifang
2017/11/16, 155, 132, 28, 27, 16, 14,weifang
2017/11/17, 160, 61, 29, 13, 11, 8,weifang
2017/11/18, 86, 122, 19, 35, 27, 15,weifang
2017/11/19, 177, 171, 25, 40, 32, 24,weifang
2017/11/20, 223, 145, 37, 32, 19, 15,weifang
2017/11/21, 200, 122, 28, 29, 21, 15,weifang
2017/11/22, 154, 99, 24, 26, 27, 13,weifang
2017/11/23, 145, 92, 29, 26, 23, 11,weifang
2017/11/24, 134, 142, 24, 37, 23, 15,weifang
2017/11/25, 186, 118, 29, 27, 15, 13,weifang
2017/11/26, 166, 98, 33, 22, 10, 11,weifang
2017/11/27, 154, 116, 30, 24, 12, 12,weifang
2017/11/28, 170, 144, 28, 16, 9, 9,weifang
2017/11/29, 91, 88, 27, 24, 13, 10,weifang
2017/11/30, 138, 115, 32, 27, 18, 14,weifang
2017/12/1, 163, 120, 39, 26, 18, 11,weifang
2017/12/2, 185, 165, 25, 32, 21, 17,weifang
2017/12/3, 229, 77, 28, 22, 17, 11,weifang
2017/12/4, 116, 108, 27, 28, 29, 14,weifang
2017/12/5, 152, 111, 31, 35, 23, 12,weifang
2017/12/6, 172, 128, 28, 36, 34, 17,weifang
2017/12/7, 174, 91, 24, 25, 26, 11,weifang
2017/12/8, 126, 122, 27, 30, 21, 13,weifang
2017/12/9, 168, 152, 31, 31, 26, 13,weifang
2017/12/10, 148, 88, 31, 28, 27, 13,weifang
2017/12/11, 127, 88, 20, 28, 24, 15,weifang
2017/12/12, 144, 84, 25, 23, 14, 11,weifang
2017/12/13, 145, 102, 19, 26, 13, 14,weifang
2017/12/14, 174, 130, 12, 29, 15, 17,weifang
2017/12/15, 212, 97, 29, 26, 24, 14,weifang
2017/12/16, 134, 101, 29, 26, 31, 15,weifang
2017/12/17, 146, 102, 24, 30, 27, 13,weifang
2017/12/18, 162, 91, 26, 27, 26, 12,weifang
2017/12/19, 140, 116, 21, 34, 32, 16,weifang
2017/12/20, 169, 107, 29, 30, 25, 13,weifang
2017/12/21, 163, 128, 32, 38, 29, 15,weifang
2017/12/22, 187, 162, 24, 46, 34, 22,weifang
2017/12/23, 226, 141, 29, 35, 32, 17,weifang
2017/12/24, 168, 106, 29, 30, 32, 16,weifang
2017/12/25, 153, 124, 26, 31, 25, 18,weifang
2017/12/26, 181, 113, 29, 25, 16, 14,weifang
2017/12/27, 171, 103, 28, 28, 14, 16,weifang
2017/12/28, 176, 188, 28, 35, 15, 21,weifang
2017/12/29, 271, 162, 28, 25, 23, 19,weifang
2017/12/30, 255, 186, 26, 30, 26, 24,weifang
2017/12/31, 247, 200, 33, 35, 28, 21,weifang
2017/7/1, 105, 54, 42, 12, 6, 8,weifang
2017/7/2, 104, 76, 85, 18, 8, 9,weifang
2017/7/3, 135, 106, 111, 18, 7, 10,weifang
2017/7/4, 169, 107, 96, 17, 7, 11,weifang
2017/7/5, 175, 81, 51, 10, 7, 7,weifang
2017/7/6, 147, 47, 75, 8, 8, 6,weifang
2017/7/7, 95, 65, 75, 10, 8, 6,weifang
2017/7/8, 125, 74, 42, 10, 8, 7,weifang
2017/7/9, 142, 87, 138, 17, 15, 9,weifang
2017/7/10, 145, 86, 117, 13, 10, 9,weifang
2017/7/11, 147, 75, 91, 11, 7, 7,weifang
2017/7/12, 134, 69, 79, 10, 9, 7,weifang
2017/7/13, 116, 71, 68, 13, 9, 7,weifang
2017/7/14, 101, 41, 40, 9, 7, 7,weifang
2017/7/15, 72, 40, 43, 8, 6, 7,weifang
2017/7/16, 81, 68, 61, 15, 6, 10,weifang
2017/7/17, 143, 83, 56, 14, 6, 9,weifang
2017/7/18, 152, 60, 65, 12, 6, 8,weifang
2017/7/19, 103, 78, 78, 11, 7, 9,weifang
2017/7/20, 132, 71, 81, 14, 9, 7,weifang
2017/7/21, 131, 91, 74, 18, 8, 9,weifang
2017/7/22, 150, 89, 72, 11, 8, 9,weifang
2017/7/23, 160, 74, 68, 13, 9, 10,weifang
2017/7/24, 139, 81, 103, 13, 9, 10,weifang
2017/7/25, 150, 112, 86, 22, 8, 9,weifang
2017/7/26, 123, 81, 47, 13, 7, 9,weifang
2017/7/27, 147, 63, 56, 9, 6, 7,weifang
2017/7/28, 122, 66, 51, 18, 9, 8,weifang
2017/7/29, 131, 85, 48, 23, 7, 13,weifang
2017/7/30, 160, 68, 21, 17, 7, 9,weifang
2017/7/31, 132, 46, 33, 11, 6, 7,weifang
2017/8/1, 82, 54, 30, 7, 6, 6,weifang
2017/8/2, 81, 36, 40, 8, 7, 5,weifang
2017/8/3, 78, 64, 49, 11, 7, 8,weifang
2017/8/4, 127, 64, 76, 16, 9, 7,weifang
2017/8/5, 131, 79, 107, 18, 8, 9,weifang
2017/8/6, 145, 79, 124, 17, 11, 9,weifang
2017/8/7, 141, 89, 99, 21, 9, 9,weifang
2017/8/8, 162, 85, 105, 19, 10, 9,weifang
2017/8/9, 156, 62, 122, 14, 8, 8,weifang
2017/8/10, 126, 81, 106, 17, 8, 8,weifang
2017/8/11, 155, 78, 77, 9, 8, 7,weifang
2017/8/12, 149, 44, 49, 12, 6, 4,weifang
2017/8/13, 78, 19, 32, 5, 6, 3,weifang
2017/8/14, 34, 30, 37, 8, 6, 4,weifang
2017/8/15, 51, 59, 67, 16, 7, 6,weifang
2017/8/16, 90, 71, 74, 20, 8, 10,weifang
2017/8/17, 127, 66, 88, 20, 6, 11,weifang
2017/8/18, 139, 51, 43, 15, 5, 8,weifang
2017/8/19, 101, 49, 53, 11, 6, 6,weifang
2017/8/20, 91, 63, 97, 18, 7, 8,weifang
2017/8/21, 118, 54, 59, 12, 6, 6,weifang
2017/8/22, 89, 52, 46, 12, 5, 6,weifang
2017/8/23, 93, 45, 54, 10, 7, 7,weifang
2017/8/24, 92, 67, 66, 28, 9, 9,weifang
2017/8/25, 108, 91, 111, 27, 17, 13,weifang
2017/8/26, 155, 74, 68, 22, 7, 8,weifang
2017/8/27, 111, 50, 50, 14, 7, 9,weifang
2017/8/28, 79, 46, 37, 15, 6, 6,weifang
2017/8/29, 72, 43, 48, 16, 6, 5,weifang
2017/8/30, 77, 59, 78, 19, 8, 6,weifang
2017/8/31, 104, 73, 93, 21, 11, 9,weifang
2017/9/1, 128, 72, 94, 25, 9, 8,weifang
2017/9/2, 121, 73, 80, 20, 10, 6,weifang
2017/9/3, 126, 61, 57, 18, 9, 6,weifang
2017/9/4, 100, 44, 43, 14, 7, 5,weifang
2017/9/5, 68, 50, 22, 22, 6, 6,weifang
2017/9/6, 122, 50, , , , ,weifang
2017/9/11, 138, 73, 74, 22, 11, 6,weifang
2017/9/12, 121, 75, 76, 22, 10, 5,weifang
2017/9/13, 116, 71, 77, 28, 9, 8,weifang
2017/9/14, 123, 88, 94, 27, 8, 9,weifang
2017/9/15, 150, 84, 90, 22, 8, 7,weifang
2017/9/16, 128, 121, 116, 29, 15, 16,weifang
2017/9/17, 185, 96, 113, 25, 11, 11,weifang
2017/9/18, 167, 126, 114, 27, 13, 11,weifang
2017/9/19, 150, 97, 69, 38, 12, 10,weifang
2017/9/20, 134, 81, 102, 20, 10, 8,weifang
2017/9/21, 116, 127, 95, 16, 10, 7,weifang
2017/9/22, 133, 118, 91, 26, 10, 9,weifang
2017/9/23, 137, 86, 88, 16, 9, 9,weifang
2017/9/24, 141, 74, 66, 14, 8, 6,weifang
2017/9/25, 116, 58, 43, 15, 7, 6,weifang
2017/9/26, 117, 48, 39, 13, 7, 4,weifang
2017/9/27, 61, 72, 43, 25, 12, 8,weifang
2017/9/28, 108, 92, 72, 24, 12, 8,weifang
2017/9/29, 145, 82, 88, 16, 9, 7,weifang
2017/9/30, 134, 32, 46, 11, 5, 4,weifang
2017/4/1, 160, 99, 73, 27, 14, 11,weifang
2017/4/2, 155, 139, 97, 31, 21, 14,weifang
2017/4/3, 188, 100, 59, 20, 13, 10,weifang
2017/4/4, 144, 66, 38, 14, 7, 8,weifang
2017/4/5, 145, 111, 95, 22, 12, 10,weifang
2017/4/6, 192, 133, 82, 28, 8, 14,weifang
2017/4/7, 202, 96, 33, 18, 7, 10,weifang
2017/4/8, 160, 65, 36, 16, 7, 6,weifang
2017/4/9, 87, 74, 61, 25, 14, 7,weifang
2017/4/10, 122, 85, 45, 21, 17, 12,weifang
2017/4/11, 122, 92, 62, 29, 13, 9,weifang
2017/4/12, 141, 91, 63, 16, 10, 8,weifang
2017/4/13, 147, 75, 66, 17, 12, 7,weifang
2017/4/14, 118, 100, 75, 26, 14, 9,weifang
2017/4/15, 150, 112, 75, 23, 14, 12,weifang
2017/4/16, 168, 84, 85, 19, 12, 9,weifang
2017/4/17, 149, 120, 49, 16, 12, 5,weifang
2017/4/18, 123, 93, 51, 24, 10, 7,weifang
2017/4/19, 130, 80, 60, 17, 7, 7,weifang
2017/4/20, 138, 77, 54, 15, 6, 5,weifang
2017/4/21, 120, 91, 72, 27, 16, 9,weifang
2017/4/22, 135, 93, 97, 14, 11, 8,weifang
2017/4/23, 149, 103, 72, 18, 14, 8,weifang
2017/4/24, 156, 100, 55, 23, 10, 8,weifang
2017/4/25, 169, 82, 57, 24, 13, 9,weifang
2017/4/26, 131, 86, 53, 27, 15, 8,weifang
2017/4/27, 123, 91, 76, 27, 16, 8,weifang
2017/4/28, 138, 104, 69, 36, 16, 11,weifang
2017/4/29, 165, 127, 106, 27, 19, 10,weifang
2017/4/30, 169, 145, 91, 13, 9, 7,weifang
2017/5/1, 168, 109, 72, 18, 8, 5,weifang
2017/5/2, 159, 80, 43, 11, 5, 5,weifang
2017/5/3, 131, 63, 47, 11, 5, 6,weifang
2017/5/4, 132, 316, 61, 18, 8, 6,weifang
2017/5/5, 221, 174, 65, 21, 13, 5,weifang
2017/5/6, 211, 256, 123, 30, 18, 9,weifang
2017/5/7, 266, 188, 81, 29, 14, 9,weifang
2017/5/8, 181, 117, 54, 9, 6, 4,weifang
2017/5/9, 93, 89, 107, 20, 10, 17,weifang
2017/5/10, 140, 111, 101, 24, 13, 8,weifang
2017/5/11, 159, 290, 73, 14, 9, 5,weifang
2017/5/12, 188, 160, 65, 13, 11, 5,weifang
2017/5/13, 176, 86, 50, 21, 12, 5,weifang
2017/5/14, 126, 108, 92, 21, 11, 5,weifang
2017/5/15, 132, 84, 104, 26, 15, 8,weifang
2017/5/16, 140, 120, 113, 18, 10, 6,weifang
2017/5/17, 136, 101, 130, 15, 11, 8,weifang
2017/5/18, 152, 96, 124, 15, 12, 7,weifang
2017/5/19, 152, 79, 77, 10, 7, 5,weifang
2017/5/20, 122, 75, 73, 8, 8, 4,weifang
2017/5/21, 131, 72, 78, 9, 8, 6,weifang
2017/5/22, 124, 52, 43, 7, 5, 3,weifang
2017/5/23, 60, 81, 93, 29, 20, 9,weifang
2017/5/24, 131, 119, 47, 23, 11, 5,weifang
2017/5/25, 115, 79, 97, 30, 14, 7,weifang
2017/5/26, 118, 103, 130, 26, 12, 9,weifang
2017/5/27, 158, 85, 115, 11, 11, 4,weifang
2017/5/28, 136, 86, 125, 15, 13, 6,weifang
2017/5/29, 137, 308, 117, 23, 16, 9,weifang
2017/5/30, 176, 126, 117, 21, 15, 8,weifang
2017/5/31, 159, 71, 72, 9, 9, 5,weifang
2017/6/1, 110, 237, 75, 14, 10, 5,weifang
2017/6/2, 101, 109, 54, 10, 8, 5,weifang
2017/6/3, 98, 84, 82, 20, 7, 4,weifang
2017/6/4, 102, 66, 67, 14, 6, 6,weifang
2017/6/5, 90, 34, 51, 9, 4, 5,weifang
2017/6/6, 72, 103, 103, 12, 10, 7,weifang
2017/6/7, 143, 93, 100, 25, 11, 8,weifang
2017/6/8, 139, 81, 107, 22, 11, 6,weifang
2017/6/9, 131, 121, 63, 22, 10, 8,weifang
2017/6/10, 134, 75, 96, 20, 10, 9,weifang
2017/6/11, 101, 82, 41, 29, 12, 8,weifang
2017/6/12, 121, 157, 68, 26, 9, 6,weifang
2017/6/13, 129, 92, 116, 29, 11, 7,weifang
2017/6/14, 136, 105, 173, 25, 17, 9,weifang
2017/6/15, 158, 123, 163, 30, 15, 11,weifang
2017/6/16, 180, 97, 133, 18, 11, 8,weifang
2017/6/17, 146, 90, 111, 14, 10, 7,weifang
2017/6/18, 134, 78, 102, 11, 9, 6,weifang
2017/6/19, 119, 79, 78, 12, 7, 6,weifang
2017/6/20, 126, 86, 102, 17, 8, 8,weifang
2017/6/21, 142, 67, 77, 13, 8, 7,weifang
2017/6/22, 110, 57, 61, 11, 6, 6,weifang
2017/6/23, 99, 61, 88, 10, 8, 8,weifang
2017/6/24, 109, 57, 62, 13, 9, 7,weifang
2017/6/25, 104, 68, 76, 19, 9, 8,weifang
2017/6/26, 117, 84, 119, 19, 9, 8,weifang
2017/6/27, 143, 74, 122, 14, 11, 9,weifang
2017/6/28, 140, 115, 124, 12, 8, 10,weifang
2017/6/29, 175, 99, 107, 14, 8, 10,weifang
2017/6/30, 166, 62, 86, 9, 6, 6,weifang
2017/1/2, 354, 257, 32, 49, 33, 39,weifang
2017/1/3, 319, 282, 11, 44, 36, 42,weifang
2017/1/4, 333, 221, 13, 32, 35, 24,weifang
2017/1/5, 272, 138, 14, 36, 40, 19,weifang
2017/1/6, 205, 128, 20, 27, 31, 17,weifang
2017/1/7, 210, 86, 25, 18, 29, 12,weifang
2017/1/8, 173, 132, 24, 28, 39, 17,weifang
2017/1/9, 203, 159, 29, 29, 37, 20,weifang
2017/1/10, 204, 126, 28, 28, 37, 14,weifang
2017/1/11, 190, 312, 25, 50, 55, 33,weifang
2017/1/12, 363, 259, 26, 36, 43, 24,weifang
2017/1/13, 281, 96, 26, 24, 41, 12,weifang
2017/1/14, 139, 89, 24, 25, 27, 13,weifang
2017/1/15, 155, 124, 19, 30, 37, 16,weifang
2017/1/16, 186, 157, 26, 33, 41, 18,weifang
2017/1/17, 232, 240, 19, 44, 46, 31,weifang
2017/1/18, 320, 194, 18, 30, 34, 21,weifang
2017/1/19, 255, 66, 30, 15, 23, 8,weifang
2017/1/20, 81, 114, 25, 25, 30, 12,weifang
2017/1/21, 173, 67, 30, 21, 33, 10,weifang
2017/1/22, 115, 90, 28, 25, 32, 14,weifang
2017/1/23, 158, 129, 22, 33, 35, 22,weifang
2017/1/24, 210, 168, 38, 31, 38, 20,weifang
2017/1/25, 259, 159, 38, 15, 33, 11,weifang
2017/1/26, 199, 97, 35, 13, 24, 9,weifang
2017/1/27, 156, 85, 26, 13, 20, 7,weifang
2017/1/28, 155, 79, 31, 9, 14, 9,weifang
2017/1/29, 151, 55, 33, 6, 14, 5,weifang
2017/1/30, 79, 79, 33, 19, 34, 11,weifang
2017/1/31, 155, 70, 34, 10, 17, 6,weifang
2017/2/1, 97, 90, 43, 22, 28, 11,weifang
2017/2/2, 164, 182, 37, 35, 43, 21,weifang
2017/2/3, 267, 162, 18, 28, 41, 20,weifang
2017/2/4, 244, 171, 37, 31, 48, 22,weifang
2017/2/5, 277, 113, 32, 21, 25, 14,weifang
2017/2/6, 177, 59, 34, 14, 15, 6,weifang
2017/2/7, 111, 67, 29, 19, 21, 9,weifang
2017/2/8, 132, 87, 31, 22, 33, 9,weifang
2017/2/9, 111, 72, 32, 20, 27, 8,weifang
2017/2/10, 100, 125, 35, 32, 50, 15,weifang
2017/2/11, 192, 154, 38, 29, 38, 15,weifang
2017/2/12, 234, 146, 46, 37, 45, 17,weifang
2017/2/13, 215, 140, 38, 28, 23, 15,weifang
2017/2/14, 213, 149, 61, 26, 28, 12,weifang
2017/2/15, 216, 171, 42, 25, 28, 12,weifang
2017/2/16, 217, 70, 36, 16, 17, 6,weifang
2017/2/17, 95, 119, 33, 29, 31, 12,weifang
2017/2/18, 176, 133, 43, 21, 34, 11,weifang
2017/2/19, 189, 97, 37, 7, 11, 5,weifang
2017/2/20, 90, 78, 34, 24, 19, 8,weifang
2017/2/21, 134, 81, 37, 16, 26, 8,weifang
2017/2/22, 166, 107, 38, 25, 34, 13,weifang
2017/2/23, 180, 96, 44, 31, 32, 12,weifang
2017/2/24, 169, 120, 39, 36, 41, 15,weifang
2017/2/25, 182, 80, 47, 27, 34, 10,weifang
2017/2/26, 146, 114, 57, 29, 33, 11,weifang
2017/2/27, 176, 116, 59, 24, 28, 9,weifang
2017/2/28, 180, 115, 33, 21, 19, 7,weifang
2017/3/1, 140, 89, 40, 27, 31, 11,weifang
2017/3/2, 138, 102, 49, 29, 24, 8,weifang
2017/3/3, 161, 191, 66, 50, 41, 18,weifang
2017/3/4, 239, 116, 37, 22, 16, 9,weifang
2017/3/5, 160, 105, 44, 27, 28, 11,weifang
2017/3/6, 154, 72, 37, 21, 20, 8,weifang
2017/3/7, 116, 105, 36, 26, 32, 10,weifang
2017/3/8, 133, 93, 41, 32, 32, 10,weifang
2017/3/9, 153, 109, 53, 31, 30, 11,weifang
2017/3/10, 163, 132, 88, 30, 25, 12,weifang
2017/3/11, 193, 118, 39, 22, 17, 9,weifang
2017/3/12, 150, 80, 37, 25, 20, 7,weifang
2017/3/13, 117, 99, 45, 30, 29, 13,weifang
2017/3/14, 157, 90, 55, 29, 24, 11,weifang
2017/3/15, 144, 86, 66, 25, 18, 9,weifang
2017/3/16, 150, 98, 65, 22, 16, 9,weifang
2017/3/17, 158, 111, 85, 24, 21, 9,weifang
2017/3/18, 176, 117, 69, 25, 14, 9,weifang
2017/3/19, 177, 115, 63, 21, 15, 9,weifang
2017/3/20, 176, 72, 45, 20, 13, 7,weifang
2017/3/21, 108, 94, 58, 21, 13, 9,weifang
2017/3/22, 151, 95, 52, 23, 17, 9,weifang
2017/3/23, 152, 63, 43, 17, 9, 6,weifang
2017/3/24, 114, 71, 37, 17, 11, 10,weifang
2017/3/25, 153, 82, 40, 23, 14, 10,weifang
2017/3/26, 149, 71, 48, 25, 19, 9,weifang
2017/3/27, 129, 60, 39, 22, 10, 8,weifang
2017/3/28, 126, 63, 54, 20, 6, 7,weifang
2017/3/29, 135, 117, 55, 26, 15, 14,weifang
2017/3/30, 183, 75, 53, 17, 10, 8,weifang
2017/3/31, 140, 102, 56, 22, 14, 10,weifang
2016/10/1, 129, 52, 30, 16, 12, 7,weifang
2016/10/2, 97, 75, 75, 19, 18, 9,weifang
2016/10/3, 134, 96, 80, 19, 16, 13,weifang
2016/10/4, 165, 74, 38, 14, 15, 8,weifang
2016/10/5, 108, 63, 36, 18, 16, 8,weifang
2016/10/6, 114, 72, 37, 22, 19, 8,weifang
2016/10/7, 116, 75, 35, 18, 27, 10,weifang
2016/10/8, 124, 78, 34, 28, 24, 10,weifang
2016/10/9, 125, 84, 44, 24, 19, 9,weifang
2016/10/10, 145, 97, 58, 25, 23, 10,weifang
2016/10/11, 161, 124, 62, 28, 21, 12,weifang
2016/10/12, 178, 126, 57, 24, 19, 10,weifang
2016/10/13, 185, 114, 58, 29, 20, 9,weifang
2016/10/14, 166, 103, 41, 30, 14, 10,weifang
2016/10/15, 162, 69, 37, 21, 12, 8,weifang
2016/10/16, 139, 114, 54, 26, 21, 12,weifang
2016/10/17, 180, 130, 71, 31, 16, 11,weifang
2016/10/18, 195, 101, 64, 23, 17, 9,weifang
2016/10/19, 164, 101, 49, 24, 17, 10,weifang
2016/10/20, 163, 77, 41, 21, 15, 8,weifang
2016/10/21, 138, 67, 34, 13, 9, 6,weifang
2016/10/22, 122, 53, 34, 10, 12, 4,weifang
2016/10/23, 77, 85, 18, 36, 35, 15,weifang
2016/10/24, 155, 85, 37, 25, 25, 14,weifang
2016/10/25, 154, 121, 22, 31, 23, 15,weifang
2016/10/26, 179, 77, 26, 26, 18, 8,weifang
2016/10/27, 123, 54, 31, 15, 13, 8,weifang
2016/10/28, 87, 73, 33, 26, 22, 9,weifang
2016/10/29, 106, 86, 34, 29, 18, 9,weifang
2016/10/30, 142, 61, 28, 19, 12, 6,weifang
2016/10/31, 97, 91, 31, 34, 31, 10,weifang
2016/11/1, 150, 127, 28, 36, 22, 15,weifang
2016/11/2, 185, 121, 40, 26, 19, 12,weifang
2016/11/3, 180, 107, 41, 24, 19, 10,weifang
2016/11/4, 172, 156, 56, 25, 22, 15,weifang
2016/11/5, 224, 105, 38, 18, 14, 9,weifang
2016/11/6, 191, 92, 23, 25, 12, 9,weifang
2016/11/7, 167, 70, 34, 22, 13, 8,weifang
2016/11/8, 140, 86, 29, 23, 15, 8,weifang
2016/11/9, 140, 81, 31, 21, 18, 7,weifang
2016/11/10, 136, 118, 29, 23, 18, 9,weifang
2016/11/11, 172, 144, 23, 31, 26, 15,weifang
2016/11/12, 187, 150, 39, 29, 21, 16,weifang
2016/11/13, 210, 169, 36, 30, 25, 16,weifang
2016/11/14, 235, 106, 26, 24, 26, 11,weifang
2016/11/15, 147, 94, 34, 24, 18, 9,weifang
2016/11/16, 131, 117, 39, 27, 19, 11,weifang
2016/11/17, 168, 141, 27, 42, 21, 17,weifang
2016/11/18, 204, 135, 17, 27, 25, 22,weifang
2016/11/19, 207, 72, 29, 18, 15, 8,weifang
2016/11/20, 120, 55, 29, 13, 7, 5,weifang
2016/11/21, 88, 50, 30, 11, 13, 7,weifang
2016/11/22, 76, 83, 23, 26, 44, 11,weifang
2016/11/23, 142, 128, 23, 33, 47, 16,weifang
2016/11/24, 186, 108, 24, 31, 36, 12,weifang
2016/11/25, 168, 172, 20, 38, 46, 15,weifang
2016/11/26, 204, 120, 16, 32, 37, 16,weifang
2016/11/27, 176, 161, 24, 38, 55, 20,weifang
2016/11/28, 208, 229, 25, 43, 40, 24,weifang
2016/11/29, 268, 155, 24, 34, 42, 15,weifang
2016/11/30, 214, 164, 26, 32, 35, 16,weifang
2016/12/1, 204, 154, 31, 38, 44, 17,weifang
2016/12/2, 212, 158, 30, 35, 32, 15,weifang
2016/12/3, 236, 182, 27, 40, 45, 18,weifang
2016/12/4, 247, 153, 27, 26, 20, 16,weifang
2016/12/5, 212, 104, 24, 26, 36, 15,weifang
2016/12/6, 163, 155, 19, 33, 40, 21,weifang
2016/12/7, 219, 165, 23, 33, 34, 17,weifang
2016/12/8, 241, 76, 28, 23, 20, 8,weifang
2016/12/9, 115, 95, 26, 30, 26, 12,weifang
2016/12/10, 153, 135, 22, 32, 32, 16,weifang
2016/12/11, 198, 118, 10, 30, 22, 17,weifang
2016/12/12, 196, 55, 29, 9, 10, 4,weifang
2016/12/13, 88, 73, 32, 23, 27, 10,weifang
2016/12/14, 119, 118, 22, 32, 42, 15,weifang
2016/12/15, 188, 107, 27, 31, 35, 14,weifang
2016/12/16, 167, 131, 29, 34, 26, 14,weifang
2016/12/17, 199, 197, 25, 46, 43, 20,weifang
2016/12/18, 265, 461, 14, 64, 45, 42,weifang
2016/12/19, 452, 166, 32, 31, 22, 23,weifang
2016/12/20, 236, 208, 18, 29, 28, 20,weifang
2016/12/21, 303, 128, 15, 25, 36, 23,weifang
2016/12/22, 225, 118, 23, 29, 40, 18,weifang
2016/12/23, 187, 102, 22, 29, 29, 14,weifang
2016/12/24, 160, 152, 8, 40, 37, 23,weifang
2016/12/25, 214, 98, 24, 19, 19, 11,weifang
2016/12/26, 153, 109, 23, 26, 46, 14,weifang
2016/12/27, 182, 158, 22, 30, 38, 17,weifang
2016/12/28, 242, 148, 22, 30, 48, 16,weifang
2016/12/29, 234, 150, 20, 31, 41, 15,weifang
2016/12/30, 195, 197, 27, 39, 36, 20,weifang
2016/12/31, 253, 274, 31, 43, 39, 25,weifang
2017/1/1, 331, 349, 8, 46, 46, 36,weifang
2016/7/1, 126, 73, 102, 14, 11, 6,weifang
2016/7/2, 141, 97, 94, 14, 11, 9,weifang
2016/7/3, 156, 77, 61, 16, 11, 7,weifang
2016/7/4, 138, 98, 58, 21, 12, 7,weifang
2016/7/5, 145, 87, 93, 21, 14, 8,weifang
2016/7/6, 134, 59, 50, 12, 10, 6,weifang
2016/7/7, 89, 48, 33, 10, 9, 4,weifang
2016/7/8, 56, 56, 33, 10, 10, 4,weifang
2016/7/9, 71, 66, 44, 13, 12, 5,weifang
2016/7/10, 82, 70, 48, 16, 13, 6,weifang
2016/7/11, 82, 57, 46, 12, 11, 5,weifang
2016/7/12, 66, 60, 50, 16, 13, 6,weifang
2016/7/13, 100, 61, 82, 14, 15, 5,weifang
2016/7/14, 97, 65, 44, 16, 16, 6,weifang
2016/7/15, 120, 75, 75, 17, 23, 7,weifang
2016/7/16, 145, 91, 109, 19, 17, 9,weifang
2016/7/17, 151, 109, 75, 13, 11, 9,weifang
2016/7/18, 172, 70, 43, 9, 10, 6,weifang
2016/7/19, 119, 60, 39, 7, 8, 5,weifang
