date, pm25, pm10, o3, no2, so2, co,country
2020/1/20, 205, 74, 44, 18, 5, ,rizhao
2020/1/21, 128, 39, 34, 14, 2, ,rizhao
2020/1/22, 71, 69, 38, 19, 4, ,rizhao
2020/1/23, 141, 126, 38, 12, 4, ,rizhao
2020/1/24, 223, 71, 38, 7, 6, ,rizhao
2020/1/25, 147, 89, 40, 8, 6, ,rizhao
2020/1/26, 174, 69, 36, 7, 5, ,rizhao
2020/1/27, 162, 77, 48, 10, 11, ,rizhao
2020/1/28, 167, 55, 36, 6, 3, ,rizhao
2020/1/29, 142, 38, 37, 4, 3, ,rizhao
2020/1/30, 72, 57, 38, 18, 6, ,rizhao
2020/1/31, 117, 88, 53, 17, 9, ,rizhao
2019/10/1, 118, 69, 60, 11, 2, ,rizhao
2019/10/2, 138, 73, 90, 30, 4, ,rizhao
2019/10/3, 115, 83, 45, 19, 5, ,rizhao
2019/10/4, 116, 42, 37, 6, 3, ,rizhao
2019/10/5, 46, 39, 36, 12, 3, ,rizhao
2019/10/6, 56, 43, 33, 13, 2, ,rizhao
2019/10/7, 93, 82, 47, 17, 5, ,rizhao
2019/10/8, 135, 69, 57, 19, 5, ,rizhao
2019/10/9, 101, 33, 41, 18, 2, ,rizhao
2019/10/10, 78, 45, 41, 10, 2, ,rizhao
2019/10/11, 95, 83, 46, 14, 4, ,rizhao
2019/10/12, 141, 83, 62, 12, 3, ,rizhao
2019/10/13, 135, 51, 33, 9, 2, ,rizhao
2019/10/14, 66, 47, 36, 13, 4, ,rizhao
2019/10/15, 68, 58, 30, 24, 5, ,rizhao
2019/10/16, 92, 77, 44, 32, 6, ,rizhao
2019/10/17, 137, 110, 60, 34, 8, ,rizhao
2019/10/18, 168, 123, 79, 36, 6, ,rizhao
2019/10/19, 180, 100, 85, 33, 5, ,rizhao
2019/10/20, 161, 102, 66, 39, 6, ,rizhao
2019/10/21, 161, 132, 62, 44, 6, ,rizhao
2019/10/22, 171, 120, 72, 32, 6, ,rizhao
2019/10/23, 170, 118, 71, 35, 5, ,rizhao
2019/10/24, 164, 72, 24, 18, 3, ,rizhao
2019/10/25, 93, 58, 30, 26, 5, ,rizhao
2019/10/26, 86, 103, 41, 35, 10, ,rizhao
2019/10/27, 158, 169, 40, 30, 9, ,rizhao
2019/10/28, 165, 116, 35, 26, 4, ,rizhao
2019/10/29, 93, 171, 50, 38, 8, ,rizhao
2019/10/30, 156, 169, 45, 53, 15, ,rizhao
2019/10/31, 172, 105, 67, 24, 5, ,rizhao
2019/11/1, 144, 60, 41, 24, 3, ,rizhao
