date, pm25, pm10, o3, no2, so2, co,country
2020/1/23, 157, 96, 30, 16, 5, ,qingdao
2020/1/24, 163, 60, 33, 14, 9, ,qingdao
2020/1/25, 144, 72, 33, 14, 7, ,qingdao
2020/1/26, 162, 72, 33, 16, 5, ,qingdao
2020/1/27, 159, 71, 27, 14, 5, ,qingdao
2020/1/28, 157, 49, 33, 7, 4, ,qingdao
2020/1/29, 117, 37, 33, 4, 4, ,qingdao
2020/1/30, 63, 42, 41, 12, 7, ,qingdao
2020/1/31, 102, 95, 41, 22, 9, ,qingdao
2019/10/1, 120, 67, 61, 15, 3, ,qingdao
2019/10/2, 125, 66, 96, 22, 4, ,qingdao
2019/10/3, 117, 87, 53, 15, 3, ,qingdao
2019/10/4, 134, 38, 37, 10, 3, ,qingdao
2019/10/5, 36, 49, 32, 24, 4, ,qingdao
2019/10/6, 69, 63, 51, 22, 5, ,qingdao
2019/10/7, 128, 71, 39, 22, 4, ,qingdao
2019/10/8, 111, 63, 62, 21, 4, ,qingdao
2019/10/9, 96, 34, 42, 19, 2, ,qingdao
2019/10/10, 78, 44, 38, 21, 2, ,qingdao
2019/10/11, 81, 68, 43, 24, 3, ,qingdao
2019/10/12, 118, 76, 57, 24, 3, ,qingdao
2019/10/13, 135, 43, 29, 12, 2, ,qingdao
2019/10/14, 57, 45, 32, 20, 3, ,qingdao
2019/10/15, 66, 65, 26, 34, 5, ,qingdao
2019/10/16, 108, 90, 45, 36, 8, ,qingdao
2019/10/17, 154, 107, 65, 44, 7, ,qingdao
2019/10/18, 172, 110, 100, 35, 7, ,qingdao
2019/10/19, 171, 81, 88, 21, 5, ,qingdao
2019/10/20, 150, 106, 77, 33, 6, ,qingdao
2019/10/21, 164, 132, 38, 47, 6, ,qingdao
2019/10/22, 175, 109, 67, 46, 4, ,qingdao
2019/10/23, 158, 101, 74, 36, 3, ,qingdao
2019/10/24, 161, 54, 39, 16, 2, ,qingdao
2019/10/25, 67, 52, 31, 28, 6, ,qingdao
2019/10/26, 80, 71, 43, 30, 7, ,qingdao
2019/10/27, 119, 126, 37, 30, 8, ,qingdao
2019/10/28, 147, 80, 32, 28, 6, ,qingdao
2019/10/29, 87, 143, 70, 31, 7, ,qingdao
2019/10/30, 129, 155, 52, 50, 9, ,qingdao
2019/10/31, 160, 83, 40, 33, 5, ,qingdao
2019/11/1, 105, 58, 41, 32, 3, ,qingdao
2019/11/2, 67, 69, 38, 29, 4, ,qingdao
2019/11/3, 93, 50, 27, 20, 3, ,qingdao
2019/11/4, 62, 82, 40, 37, 7, ,qingdao
2019/11/5, 137, 108, 61, 40, 6, ,qingdao
2019/11/6, 167, 88, 29, 31, 5, ,qingdao
2019/11/7, 117, 53, 28, 34, 5, ,qingdao
2019/11/8, 74, 107, 63, 37, 8, ,qingdao
2019/11/9, 159, 91, 54, 19, 4, ,qingdao
2019/11/10, 131, 77, 30, 31, 6, ,qingdao
2019/11/11, 92, 69, 45, 20, 3, ,qingdao
2019/11/12, 83, 83, 36, 18, 4, ,qingdao
2019/11/13, 102, 68, 34, 20, 4, ,qingdao
2019/11/14, 65, 76, 32, 24, 7, ,qingdao
2019/11/15, 75, 72, 50, 11, 3, ,qingdao
2019/11/16, 101, 58, 41, 22, 2, ,qingdao
2019/11/17, 105, 96, 23, 13, 4, ,qingdao
2019/11/18, 95, 102, 24, 26, 7, ,qingdao
2019/11/19, 116, 104, 33, 31, 7, ,qingdao
2019/11/20, 142, 49, 38, 13, 3, ,qingdao
2019/11/21, 58, 38, 36, 15, 3, ,qingdao
2019/11/22, 52, 42, 29, 9, 2, ,qingdao
2019/11/23, 64, 49, 24, 13, 2, ,qingdao
2019/11/24, 80, 37, 23, 13, 3, ,qingdao
2019/11/25, 56, 61, 25, 27, 6, ,qingdao
2019/11/26, 117, 62, 22, 19, 5, ,qingdao
2019/11/27, 93, 38, 25, 17, 3, ,qingdao
2019/11/28, 66, 63, 22, 28, 7, ,qingdao
2019/11/29, 122, 71, 14, 34, 5, ,qingdao
2019/11/30, 147, 61, 23, 19, 5, ,qingdao
2019/12/1, 122, 52, 20, 22, 6, ,qingdao
2019/12/2, 97, 69, 21, 35, 8, ,qingdao
